 Si O  from xyz2data
 
       28368 atoms
           2 atom types
 
    0.00000000      182.772180   xlo xhi
    0.00000000      106.325262   ylo yhi
    0.00000000      80.0000000   zlo zhi

 
 Atoms
 
          79           2   1.14545441       10.1805687       26.4057503    
          80           2  0.807601929       6.46318817       21.2478504    
          81           1   2.13304138       6.02613831       32.8963509    
          82           1   2.13871765       10.5995674       31.0525494    
          83           2   2.56972504       7.20069885       33.9376526    
          84           2  0.638893127       10.3266678       31.6451492    
          85           2   3.03803253       9.00931549       24.9361496    
          86           2   1.14416504       6.59952545       26.5697498    
          87           2   2.61127472       9.31899643       30.1442509    
          88           2  0.639617920       6.33106613       32.3061523    
          89           1   4.82381439       10.6169662       21.9170494    
          90           2   5.30645752       11.9614677       22.7209492    
          91           2   3.34497833       14.7275696       20.7044506    
          92           1   5.06937408       10.7863693       27.4071503    
          93           1   5.06962585       14.8581696       25.5764503    
          94           1   1.29842377       12.6692657       23.7263508    
          95           2   5.59429169       12.2116661       28.0190506    
          96           2   3.68212128       14.6078682       26.4108505    
          97           2   2.26304626       11.5086670       24.3641491    
          98           2   2.21180725       13.7649689       22.9179497    
          99           2   3.34458160       10.8795662       21.2680492    
         100           1   4.67181396       10.4561691       32.8950500    
         101           1   4.67719269       15.0306664       31.0523491    
         102           1   1.23710632       13.0210686       29.2455502    
         103           2   5.10887909       11.6304665       33.9365501    
         104           2   3.17724609       14.7579651       31.6448498    
         105           2   2.10822296       11.9717674       30.1563492    
         106           2   5.57634735       13.4355698       24.9421501    
         107           2   2.23650360       14.1596680       28.6226501    
         108           2   3.68376160       11.0331688       26.5683498    
         109           1   1.26539612       12.4428673       34.5826492    
         110           2   5.15041351       13.7499695       30.1446495    
         111           2   2.15730286       13.5162659       33.7784500    
         112           2   3.17873383       10.7629662       32.3047485    
         113           1   7.36467743       15.0434685       21.9205494    
         114           1   7.60929108       15.2154694       27.4088497    
         115           2   4.80087280       15.9336700       24.3705502    
         116           2   5.88446808       15.3048668       21.2732506    
         117           1   7.21122742       14.8855667       32.8930511    
         118           2   4.64617157       16.4027672       30.1559505    
         119           2   6.22123718       15.4604683       26.5738506    
         120           2   5.71798706       15.1938667       32.3039474    
         121           2  0.806617737       1.43937683       20.6961498    
         122           1   2.53198242       1.57198715       25.5700493    
         123           2   1.14542389       1.32002640       26.4058495    
         124           1   2.13867188       1.73907852       31.0525494    
         125           2  0.638854980       1.46621704       31.6451492    
         126           1   4.82373810       1.75649643       21.9171505    
         127           2   5.30642700       3.10108566       22.7209492    
         128           2   3.34494781       5.86716843       20.7045498    
         129           1   5.06937408       1.92586899       27.4071503    
         130           1   5.06957245       5.99777603       25.5764503    
         131           1   1.29847717       3.80881882       23.7264500    
         132           2   5.59426117       3.35119629       28.0190506    
         133           2   3.68203735       5.74742889       26.4107494    
         134           2   2.26303864       2.64813614       24.3642502    
         135           2   2.21190643       4.90451813       22.9180508    
         136           2   3.34450531       2.01908875       21.2681503    
         137           1   4.67176819       1.59576797       32.8950500    
         138           1   4.67718506       6.17028809       31.0523491    
         139           1   1.23709869       4.16062927       29.2455502    
         140           2   5.10883331       2.77005768       33.9364510    
         141           2   3.17723846       5.89760590       31.6448498    
         142           2   2.10820770       3.11132812       30.1564503    
         143           2   5.57633209       4.57518768       24.9421501    
         144           2   2.23648834       5.29922867       28.6226501    
         145           2   3.68374634       2.17267609       26.5684509    
         146           1   1.26537323       3.58247757       34.5826492    
         147           2   5.15039825       4.88955688       30.1446495    
         148           2   2.15730286       4.65580750       33.7784500    
         149           2   3.17868805       1.90249634       32.3047485    
         150           1   7.36468506       6.18295670       21.9205494    
         151           2   7.84708405       7.53024673       22.7197495    
         152           2   5.88060760       10.2903671       20.7103500    
         153           1   7.60920715       6.35504913       27.4088497    
         154           1   7.60863495       10.4254684       25.5803509    
         155           1   3.83887482       8.23641968       23.7346497    
         156           2   8.13483429       7.78057861       28.0196495    
         157           2   6.22094727       10.1769676       26.4147491    
         158           2   4.80090332       7.07327652       24.3705502    
         159           2   4.75663757       9.33088684       22.9305496    
         160           2   5.88443756       6.44441605       21.2734509    
         161           1   7.21121216       6.02518845       32.8929520    
         162           1   7.21723175       10.5996666       31.0528507    
         163           1   3.77408600       8.59148788       29.2457504    
         164           2   7.65033722       7.19907761       33.9340515    
         165           2   5.71701813       10.3261681       31.6444492    
         166           2   4.64618683       7.54227829       30.1558495    
         167           2   8.11160278       9.00287628       24.9436493    
         168           2   4.77235413       9.73165894       28.6239510    
         169           2   6.22113800       6.60006714       26.5739498    
         170           1   3.80177307       8.01424789       34.5826492    
         171           2   7.69161224       9.32045746       30.1434498    
         172           2   4.69460297       9.08616638       33.7776489    
         173           2   5.71798706       6.33351898       32.3039474    
         174           1   6.37918854       12.6652679       23.7404499    
         175           2   7.34159851       11.5024681       24.3756504    
         176           2   7.29707336       13.7610664       22.9384499    
         177           1   6.31391144       13.0217667       29.2475510    
         178           2   7.18563843       11.9727669       30.1581497    
         179           2   7.31356812       14.1606674       28.6258507    
         180           1   6.34099579       12.4440689       34.5813522    
         181           2   7.23378754       13.5157661       33.7758484    
         182           2   5.88049316       1.42992783       20.7104492    
         183           1   7.60862732       1.56503677       25.5804501    
         184           2   6.22094727       1.31647873       26.4148502    
         185           2   4.75658417      0.470474243       22.9306507    
         186           1   7.21717834       1.73916626       31.0528507    
         187           2   5.71696472       1.46564865       31.6444492    
         188           2   4.77235413      0.871196747       28.6240501    
         189           1   6.37917328       3.80477905       23.7404499    
         190           2   7.34156799       2.64196777       24.3757496    
         191           2   7.29709625       4.90058899       22.9385509    
         192           1   6.31388855       4.16133881       29.2476501    
         193           2   7.18559265       3.11226654       30.1581497    
         194           2   7.31352234       5.30024719       28.6258507    
         195           1   6.34096527       3.58367920       34.5812492    
         196           2   7.23375702       4.65530777       33.7758484    
         197           2   7.84703827       16.3906670       22.7197495    
         198           2   8.13490295       16.6409683       28.0195503    
         199           2   7.65034485       16.0594673       33.9340515    
         200           1   10.0663223       1.86387634       16.3888512    
         201           2   10.5566254       3.27523804       17.0576496    
         202           2   8.65070343       2.09533691       15.5996504    
         203           1   12.5914230       6.27564621       16.3796501    
         204           2   11.1836243       6.48950577       15.5717497    
         205           2   11.2005234       1.33604813       15.3327503    
         206           2   9.85804749      0.749450684       17.5697498    
         207           1   14.9708252       1.99587631       16.5226498    
         208           1   11.4165268       4.02394867       18.2326508    
         209           2   12.3850250       5.15508652       17.5541496    
         210           2   14.3126221       1.93985748       15.0398502    
         211           2   14.8735275      0.712165833       17.5099487    
         212           1   10.0659256       10.7243652       16.3887501    
         213           2   8.65013885       10.9558678       15.5998497    
         214           2   8.69228363       5.77189636       15.3469496    
         215           1   8.89370728       8.46994781       18.2410507    
         216           2   9.85798645       9.60974884       17.5695496    
         217           2   13.0494232       7.68821716       17.0669498    
         218           1   14.9741287       10.8544693       16.5217514    
         219           2   14.3220291       10.7952652       15.0364504    
         220           2   13.7490234       5.77161789       15.3374500    
         221           1   13.9272232       8.44479752       18.2231503    
         222           2   14.8750229       9.57208633       17.5106506    
         223           2   10.5562210       12.1356659       17.0576496    
         224           2   8.69191742       14.6326675       15.3467503    
         225           1   12.5913239       15.1359673       16.3796501    
         226           2   13.0484238       16.5485687       17.0674496    
         227           2   11.1837234       15.3492661       15.5712500    
         228           2   11.1999283       10.1968689       15.3322496    
         229           2   13.7495270       14.6325684       15.3378496    
         230           1   11.4164276       12.8841667       18.2325497    
         231           2   12.3850250       14.0151672       17.5539513    
         232           2   10.3842239       4.74295807       19.2827492    
         233           1   12.4307251       1.66730881       20.0610504    
         234           2   12.9107285      0.305046082       19.2872505    
         235           2   12.3459244       2.92108917       19.0106506    
         236           1   9.90066528       6.10191727       20.0614510    
         237           2   9.82041168       7.36553574       19.0213509    
         238           2   12.9109268       9.16528702       19.2869492    
         239           1   14.9759293       6.10622787       20.0547504    
         240           2   14.8736267       7.35736847       19.0023499    
         241           1   9.90072632       14.9623680       20.0614510    
         242           2   10.3843231       13.6032677       19.2828503    
         243           2   9.82043457       16.2258682       19.0212498    
         244           1   12.4308243       10.5274658       20.0607510    
         245           1   14.9759293       14.9670677       20.0544510    
         246           2   12.3458252       11.7812653       19.0103493    
         247           2   14.8734283       16.2182693       19.0021496    
         248           1   9.89685822       1.75559616       21.9220505    
         249           2   10.3817215       3.10343933       22.7186508    
         250           1   10.1530228       1.92113876       27.4067497    
         251           2   10.6786270       3.34717560       28.0166492    
         252           2   8.41810608       2.01682663       21.2713509    
         253           1   9.75065613       1.59492874       32.8941498    
         254           2   10.1893234       2.76836777       33.9359512    
         255           2   10.6518250       4.57437897       24.9427509    
         256           2   8.76240540       2.16594696       26.5759506    
         257           2   10.2310257       4.88945770       30.1390495    
         258           2   8.25701141       1.90162659       32.3053513    
         259           1   12.4408264       6.18073654       21.9121494    
         260           1   12.6906281       6.35363770       27.4056492    
         261           2   10.9631271       6.44394684       21.2589493    
         262           1   12.2878265       6.02470779       32.8948517    
         263           2   11.2984238       6.59731674       26.5775509    
         264           2   10.7939224       6.32821655       32.3050499    
         265           2   10.9525223       1.41931915       20.7173500    
         266           1   12.6871262       1.56458664       25.5721493    
         267           2   11.3004227       1.31345749       26.4081497    
         268           2   9.83108521      0.475036621       22.9422493    
         269           1   12.2953262       1.73836899       31.0518494    
         270           2   10.7945251       1.46609879       31.6424503    
         271           2   9.85754395      0.866718292       28.6241493    
         272           2   12.7695236      0.459617615       30.1416492    
         273           2   9.77523804      0.224124908       33.7755508    
         274           1   14.9769211       1.75826645       21.9022503    
         275           1   15.2272263       1.92355728       27.4045506    
         276           1   11.4537277       3.80710602       23.7386494    
         277           2   12.4183273       2.64460754       24.3708496    
         278           2   12.3701248       4.90453720       22.9375496    
         279           2   13.4969254       2.01821899       21.2525501    
         280           1   14.8260269       1.59521866       32.8968506    
         281           1   11.3962250       4.16012573       29.2447510    
         282           2   12.2658234       3.11219788       30.1584492    
         283           2   12.3983231       5.29602814       28.6210499    
         284           2   13.8380280       2.16595840       26.5709496    
         285           1   11.4227219       3.57996750       34.5808487    
         286           2   12.3136215       4.65458679       33.7772522    
         287           2   13.3329239       1.90030670       32.3063507    
         288           2   14.9114227      0.472347260       22.9167500    
         289           2   14.9342270      0.867107391       28.6209507    
         290           2   14.8494263      0.225078583       33.7792511    
         291           1   9.89704132       10.6158676       21.9219494    
         292           1   10.1530228       10.7815666       27.4066505    
         293           2   8.41828156       10.8771667       21.2712498    
         294           1   9.75069427       10.4553680       32.8941498    
         295           2   8.76241302       11.0263672       26.5759506    
         296           2   8.25707245       10.7621689       32.3053513    
         297           2   8.42088318       5.85153580       20.7145500    
         298           1   10.1467209       5.99598694       25.5800495    
         299           2   8.75866699       5.74654770       26.4135494    
         300           1   9.75612640       6.16698837       31.0507507    
         301           2   8.25563812       5.89377594       31.6418495    
         302           1   8.91635895       8.23540878       23.7416496    
         303           2   9.88051605       7.07397842       24.3763504    
         304           2   9.83119202       9.33543777       22.9422493    
         305           1   8.85540771       8.59121704       29.2473507    
         306           2   9.72562408       7.54172897       30.1586494    
         307           2   9.85759735       9.72714615       28.6240501    
         308           1   8.88384247       8.01037598       34.5790482    
         309           2   9.77523804       9.08455658       33.7754517    
         310           2   12.9252243       7.53012848       22.7072506    
         311           2   13.2144241       7.77938843       28.0174503    
         312           2   12.7243271       7.19983673       33.9356499    
         313           2   13.1936264       9.00613785       24.9290504    
         314           2   12.7695236       9.32009888       30.1416492    
         315           1   14.9770279       10.6186676       21.9021492    
         316           1   15.2272263       10.7839661       27.4045506    
         317           2   13.4970245       10.8785667       21.2523499    
         318           1   14.8261261       10.4556656       32.8968506    
         319           2   13.8380280       11.0263672       26.5709496    
         320           2   13.3329239       10.7607651       32.3062515    
         321           2   13.5019226       5.83861542       20.7133503    
         322           1   15.2248230       6.00037766       25.5690498    
         323           2   13.8365250       5.75019836       26.4026508    
         324           1   14.8323288       6.16897583       31.0523491    
         325           2   13.3316269       5.89698792       31.6430492    
         326           1   13.9967270       8.23846817       23.7252502    
         327           2   14.9606247       7.07873535       24.3645496    
         328           2   14.9114227       9.33269501       22.9165497    
         329           1   13.9334259       8.59105682       29.2453499    
         330           2   14.8033218       7.54206848       30.1575508    
         331           2   14.9342270       9.72754669       28.6209507    
         332           1   13.9565277       8.01201630       34.5821495    
         333           2   14.8495255       9.08551788       33.7792511    
         334           2   10.3819275       11.9637680       22.7183495    
         335           2   8.42093658       14.7119675       20.7145500    
         336           1   10.1468277       14.8563690       25.5799503    
         337           2   10.6786270       12.2075653       28.0166492    
         338           2   8.75876617       14.6069679       26.4135494    
         339           1   9.75611115       15.0273666       31.0507507    
         340           2   10.1894226       11.6287689       33.9359512    
         341           2   8.25562286       14.7541656       31.6418495    
         342           2   10.6518250       13.4347687       24.9424496    
         343           2   10.2310257       13.7498665       30.1390495    
         344           1   12.4409256       15.0412674       21.9120502    
         345           2   12.9252243       16.3905678       22.7072506    
         346           1   12.6907272       15.2140656       27.4055500    
         347           2   13.2143250       16.6397667       28.0174503    
         348           2   9.88050079       15.9343681       24.3762493    
         349           2   10.9631271       15.3044662       21.2589493    
         350           1   12.2878265       14.8850670       32.8948517    
         351           2   12.7243271       16.0602646       33.9355507    
         352           2   9.72559357       16.4021683       30.1587505    
         353           2   11.2985229       15.4576683       26.5773506    
         354           2   10.7939224       15.1885681       32.3050499    
         355           2   10.9526291       10.2793655       20.7172508    
         356           1   12.6872253       10.4250679       25.5720501    
         357           2   11.3005219       10.1739655       26.4079494    
         358           1   12.2953262       10.5988693       31.0518494    
         359           2   10.7945251       10.3265686       31.6424503    
         360           2   13.5020218       14.6992683       20.7132492    
         361           1   15.2248230       14.8607674       25.5689507    
         362           1   11.4538269       12.6675682       23.7384491    
         363           2   13.8366241       14.6105652       26.4027500    
         364           2   12.4184265       11.5050659       24.3707504    
         365           2   12.3703232       13.7649689       22.9373493    
         366           1   14.8323288       15.0293655       31.0523491    
         367           1   11.3962250       13.0205688       29.2446499    
         368           2   13.3316269       14.7573662       31.6430492    
         369           2   12.2658234       11.9726677       30.1583500    
         370           2   12.3983231       14.1564674       28.6210499    
         371           1   11.4228287       12.4403687       34.5809479    
         372           2   12.3136215       13.5149689       33.7772522    
         373           2   14.9606247       15.9391670       24.3645496    
         374           2   14.8033218       16.4024658       30.1575508    
         375           1   3.84727478       17.3534698       18.2425499    
         376           1   3.83882141       17.0967674       23.7346497    
         377           1   3.77407837       17.4518661       29.2457504    
         378           1   3.80173492       16.8746681       34.5826492    
         379           1   8.89372253       17.3304672       18.2411499    
         380           1   13.9266281       17.3054657       18.2231503    
         381           1   8.91630554       17.0958672       23.7415504    
         382           1   8.85537720       17.4516678       29.2473507    
         383           1   8.88386536       16.8707657       34.5790482    
         384           1   13.9966278       17.0988693       23.7253494    
         385           1   13.9333267       17.4514694       29.2453499    
         386           1   13.9565277       16.8724670       34.5821495    
         387           2   4.69457245      0.225753784       33.7776489    
         388           2   2.61124420      0.458557129       30.1442509    
         389           2   7.41958618E-02   4.88901901       30.1433506    
         390           2   3.03795624      0.148780823       24.9361496    
         391           2   13.1935272      0.145652771       24.9291496    
         392           2   8.11158752      0.142414093       24.9436493    
         393           2   3.26538086E-02   11.6302681       33.9377518    
         394           2   3.26309204E-02   2.76986694       33.9376526    
         395           2   15.7298965       12.1962662       17.0304489    
         396           1   17.7625885       15.1758652       16.3989487    
         397           2   18.2525787       16.5955658       17.0493507    
         398           2   16.3660355       15.4039688       15.5755501    
         399           2   15.7298660       3.33605576       17.0304489    
         400           1   17.7633896       6.31490707       16.3992500    
         401           2   18.2529678       7.73488617       17.0493507    
         402           2   16.3673325       6.54274750       15.5749502    
         403           1   20.2701111       10.7424660       16.3967514    
         404           2   20.7620392       12.1580658       17.0554504    
         405           2   18.9133530       14.6151657       15.3783503    
         406           1   16.5524368       12.9331665       18.2380505    
         407           2   17.5189209       14.0891685       17.5990486    
         408           2   18.8629379       10.9738693       15.5924501    
         409           1   22.7843246       15.1660690       16.3953514    
         410           2   21.3732071       15.3974686       15.5979500    
         411           1   20.2697220       1.88218689       16.3968506    
         412           2   20.7618332       3.29771805       17.0555496    
         413           2   18.9147720       5.75385666       15.3794498    
         414           1   16.5524673       4.07251740       18.2382507    
         415           2   17.5190506       5.22870636       17.5995502    
         416           2   18.8624496       2.11362839       15.5927496    
         417           1   22.7844696       6.30537796       16.3953514    
         418           2   23.2737198       7.71862793       17.0610504    
         419           2   21.4108353       10.1982651       15.3560505    
         420           1   19.0784836       8.49311829       18.2425499    
         421           2   20.0447693       9.64007568       17.5860500    
         422           2   21.3735123       6.53663635       15.5976496    
         423           1   21.6009521       12.9125671       18.2420502    
         424           2   22.5675735       14.0551682       17.5782509    
         425           2   21.4102554       1.33792877       15.3559504    
         426           2   20.0444870      0.779701233       17.5861511    
         427           1   21.6008072       4.05214691       18.2421494    
         428           2   22.5675201       5.19462585       17.5783501    
         429           2   23.2737350       16.5792694       17.0610504    
         430           2   23.0833817      0.324127197       19.2857494    
         431           2   15.4853210       13.6199684       19.2737503    
         432           2   15.4853973       4.75915527       19.2741508    
         433           1   17.5240860       10.5510674       20.0574493    
         434           2   18.0163803       9.19973755       19.2711506    
         435           1   20.0615692       14.9779663       20.0645504    
         436           2   17.4647522       11.8216667       19.0244503    
         437           2   20.5490036       13.6251678       19.2772503    
         438           2   19.9968109       16.2526665       19.0370502    
         439           1   17.5240097       1.69040680       20.0576496    
         440           2   18.0163803      0.339046478       19.2715492    
         441           1   20.0615463       6.11758804       20.0646496    
         442           2   17.4646988       2.96084595       19.0244503    
         443           2   20.5489120       4.76482773       19.2773495    
         444           1   22.5946503       10.5412674       20.0653496    
         445           2   19.9969025       7.39243698       19.0373497    
         446           2   23.0833511       9.18458557       19.2855492    
         447           2   22.5225906       11.8095665       19.0303497    
         448           1   22.5945282       1.68076706       20.0654507    
         449           2   22.5224304       2.94906616       19.0303497    
         450           2   22.9225616      0.459968567       30.1434498    
         451           2   15.4548187       11.9625664       22.7105503    
         452           2   15.7486496       12.2102661       28.0173492    
         453           2   15.7295151       13.4393692       24.9304504    
         454           2   15.3052139       13.7494659       30.1432495    
         455           1   17.5128479       15.0531693       21.9063492    
         456           2   17.9948044       16.3944702       22.7163506    
         457           1   17.7626419       15.2149658       27.4058495    
         458           2   18.2857819       16.6409683       28.0176506    
         459           2   16.0386887       15.3238678       21.2475510    
         460           1   17.3640518       14.8865662       32.8963509    
         461           2   17.8007126       16.0611649       33.9375496    
         462           2   16.3752670       15.4599686       26.5696507    
         463           2   15.8706284       15.1914673       32.3061523    
         464           2   15.4548798       3.10219574       22.7105503    
         465           2   15.7486191       3.34981537       28.0173492    
         466           2   15.7295227       4.57887650       24.9305496    
         467           1   17.5128708       6.19269562       21.9064503    
         468           2   17.9947891       7.53405762       22.7164497    
         469           2   16.0377426       10.2998657       20.6959496    
         470           1   17.7625809       6.35451889       27.4058495    
         471           1   17.7630310       10.4325676       25.5699501    
         472           2   18.2857437       7.78059769       28.0175495    
         473           2   16.3764725       10.1805687       26.4057503    
         474           2   16.0386124       6.46318817       21.2478504    
         475           1   17.3640594       6.02613831       32.8963509    
         476           1   17.3697281       10.5995674       31.0525494    
         477           2   17.8007431       7.20069885       33.9376526    
         478           2   15.8699112       10.3266678       31.6451492    
         479           2   18.2690506       9.00931549       24.9361496    
         480           2   16.3751755       6.59952545       26.5697498    
         481           2   17.8422928       9.31899643       30.1442509    
         482           2   15.8706360       6.33106613       32.3061523    
         483           1   20.0548325       10.6169662       21.9170494    
         484           2   20.5374680       11.9614677       22.7209492    
         485           2   18.5759888       14.7275696       20.7044506    
         486           1   20.3003922       10.7863693       27.4071503    
         487           1   20.3006363       14.8581696       25.5764503    
         488           1   16.5294418       12.6692657       23.7263508    
         489           2   20.8253098       12.2116661       28.0190506    
         490           2   18.9131393       14.6078682       26.4108505    
         491           2   17.4940567       11.5086670       24.3641491    
         492           2   17.4428177       13.7649689       22.9179497    
         493           2   18.5755997       10.8795662       21.2680492    
         494           1   19.9028320       10.4561691       32.8950500    
         495           1   19.9082108       15.0306664       31.0523491    
         496           1   16.4681168       13.0210686       29.2455502    
         497           2   20.3398895       11.6304665       33.9365501    
         498           2   18.4082565       14.7579651       31.6448498    
         499           2   17.3392410       11.9717674       30.1563492    
         500           2   20.8073578       13.4355698       24.9421501    
         501           2   17.4675217       14.1596680       28.6226501    
         502           2   18.9147797       11.0331688       26.5683498    
         503           1   16.4964066       12.4428673       34.5826492    
         504           2   20.3814316       13.7499695       30.1446495    
         505           2   17.3883209       13.5162659       33.7784500    
         506           2   18.4097519       10.7629662       32.3047485    
         507           1   22.5956879       15.0434685       21.9205494    
         508           1   22.8403091       15.2154694       27.4088497    
         509           2   20.0318909       15.9336700       24.3705502    
         510           2   21.1154785       15.3048668       21.2732506    
         511           1   22.4422379       14.8855667       32.8930511    
         512           2   19.8771896       16.4027672       30.1559505    
         513           2   21.4522476       15.4604683       26.5738506    
         514           2   20.9489975       15.1938667       32.3039474    
         515           2   16.0376358       1.43937683       20.6961498    
         516           1   17.7630005       1.57198715       25.5700493    
         517           2   16.3764420       1.32002640       26.4058495    
         518           1   17.3696899       1.73907852       31.0525494    
         519           2   15.8698730       1.46621704       31.6451492    
         520           1   20.0547485       1.75649643       21.9171505    
         521           2   20.5374374       3.10108566       22.7209492    
         522           2   18.5759583       5.86716843       20.7045498    
         523           1   20.3003922       1.92586899       27.4071503    
         524           1   20.3005905       5.99777603       25.5764503    
         525           1   16.5294876       3.80881882       23.7264500    
         526           2   20.8252792       3.35119629       28.0190506    
         527           2   18.9130478       5.74742889       26.4107494    
         528           2   17.4940491       2.64813614       24.3642502    
         529           2   17.4429245       4.90451813       22.9180508    
         530           2   18.5755234       2.01908875       21.2681503    
         531           1   19.9027786       1.59576797       32.8950500    
         532           1   19.9081955       6.17028809       31.0523491    
         533           1   16.4681091       4.16062927       29.2455502    
         534           2   20.3398514       2.77005768       33.9364510    
         535           2   18.4082489       5.89760590       31.6448498    
         536           2   17.3392181       3.11132812       30.1564503    
         537           2   20.8073502       4.57518768       24.9421501    
         538           2   17.4674988       5.29922867       28.6226501    
         539           2   18.9147568       2.17267609       26.5684509    
         540           1   16.4963913       3.58247757       34.5826492    
         541           2   20.3814087       4.88955688       30.1446495    
         542           2   17.3883209       4.65580750       33.7784500    
         543           2   18.4096985       1.90249634       32.3047485    
         544           1   22.5956955       6.18295670       21.9205494    
         545           2   23.0781021       7.53024673       22.7197495    
         546           2   21.1116180       10.2903671       20.7103500    
         547           1   22.8402176       6.35504913       27.4088497    
         548           1   22.8396530       10.4254684       25.5803509    
         549           1   19.0698929       8.23641968       23.7346497    
         550           2   23.3658524       7.78057861       28.0196495    
         551           2   21.4519577       10.1769676       26.4147491    
         552           2   20.0319214       7.07327652       24.3705502    
         553           2   19.9876480       9.33088684       22.9305496    
         554           2   21.1154480       6.44441605       21.2734509    
         555           1   22.4422302       6.02518845       32.8929520    
         556           1   22.4482498       10.5996666       31.0528507    
         557           1   19.0051041       8.59148788       29.2457504    
         558           2   22.8813477       7.19907761       33.9340515    
         559           2   20.9480286       10.3261681       31.6444492    
         560           2   19.8772049       7.54227829       30.1558495    
         561           2   23.3426208       9.00287628       24.9436493    
         562           2   20.0033722       9.73165894       28.6239510    
         563           2   21.4521484       6.60006714       26.5739498    
         564           1   19.0327911       8.01424789       34.5826492    
         565           2   22.9226303       9.32045746       30.1434498    
         566           2   19.9256210       9.08616638       33.7776489    
         567           2   20.9489975       6.33351898       32.3039474    
         568           1   21.6101990       12.6652679       23.7404499    
         569           2   22.5726089       11.5024681       24.3756504    
         570           2   22.5280914       13.7610664       22.9384499    
         571           1   21.5449295       13.0217667       29.2475510    
         572           2   22.4166489       11.9727669       30.1581497    
         573           2   22.5445786       14.1606674       28.6258507    
         574           1   21.5720139       12.4440689       34.5813522    
